fold,era,policy,decision_timestamp,pair,predicted_rank,target_weight,price_simple_contribution,carry_simple_contribution,gross_simple_contribution,gross_log_contribution
2012,2009-2018,supervised,2012-10-30T00:00:00+00:00,JPY/NOK,8,0.800000011920929,-0.003569645112026626,-3.933558671664144e-05,-0.0036089806987432676,-0.0036047453681294487
2012,2009-2018,supervised,2012-10-30T00:00:00+00:00,JPY/SEK,7,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-10-31T00:00:00+00:00,JPY/USD,2,-0.800000011920929,0.0017631104805299147,-4.0955020419929734e-06,0.0017590149784879217,0.0017588145905562626
2012,2009-2018,supervised,2012-10-31T00:00:00+00:00,JPY/EUR,3,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-10-31T00:00:00+00:00,JPY/GBP,4,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-10-31T00:00:00+00:00,JPY/AUD,9,0.800000011920929,-0.002443248353501208,-6.91084028174688e-05,-0.002512356756318677,-0.002512070547286835
2012,2009-2018,supervised,2012-10-31T00:00:00+00:00,JPY/CHF,6,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-10-31T00:00:00+00:00,JPY/CAD,5,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-10-31T00:00:00+00:00,JPY/NZD,8,0.800000011920929,-0.0019753098198764356,-5.056481285726486e-05,-0.0020258746327337005,-0.0020256438440068173
2012,2009-2018,supervised,2012-10-31T00:00:00+00:00,JPY/NOK,7,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-10-31T00:00:00+00:00,JPY/SEK,1,-0.800000011920929,0.002991529033137244,1.5563064548181256e-05,0.003007092097685425,0.00300674952813762
2012,2009-2018,supervised,2012-11-01T00:00:00+00:00,JPY/USD,5,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-01T00:00:00+00:00,JPY/EUR,7,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-01T00:00:00+00:00,JPY/GBP,9,0.800000011920929,-0.0036970137896513914,-6.9978671145366744e-06,-0.003704011656765928,-0.0036937921758350622
2012,2009-2018,supervised,2012-11-01T00:00:00+00:00,JPY/AUD,2,-0.800000011920929,0.006421276007988148,6.876370617627221e-05,0.006490039714164421,0.006472133497001655
2012,2009-2018,supervised,2012-11-01T00:00:00+00:00,JPY/CHF,8,0.800000011920929,-0.0034760768573996715,1.042962022168195e-05,-0.0034656472371779896,-0.0034560854109378495
2012,2009-2018,supervised,2012-11-01T00:00:00+00:00,JPY/CAD,1,-0.800000011920929,0.006203251397341336,1.4793544394820826e-05,0.006218044941736157,0.00620088916643149
2012,2009-2018,supervised,2012-11-01T00:00:00+00:00,JPY/NZD,4,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-01T00:00:00+00:00,JPY/NOK,6,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-01T00:00:00+00:00,JPY/SEK,3,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-02T00:00:00+00:00,JPY/USD,8,0.800000011920929,-0.002782596605904984,1.2270814139674894e-05,-0.0027703257917653093,-0.0027857075322582593
2012,2009-2018,supervised,2012-11-02T00:00:00+00:00,JPY/EUR,2,-0.800000011920929,-0.004688526334440561,-2.164523982861656e-05,-0.004710171574269178,-0.004736323962933369
2012,2009-2018,supervised,2012-11-02T00:00:00+00:00,JPY/GBP,5,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-02T00:00:00+00:00,JPY/AUD,7,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-02T00:00:00+00:00,JPY/CHF,4,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-02T00:00:00+00:00,JPY/CAD,6,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-02T00:00:00+00:00,JPY/NZD,9,0.800000011920929,0.00043413819316938005,-0.00015215244427342842,0.00028198574889595166,0.00028355142453782763
2012,2009-2018,supervised,2012-11-02T00:00:00+00:00,JPY/NOK,3,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-02T00:00:00+00:00,JPY/SEK,1,-0.800000011920929,-0.003871543903276311,4.7091236217746786e-05,-0.003824452667058564,-0.0038456872592596424
2012,2009-2018,supervised,2012-11-05T00:00:00+00:00,JPY/USD,5,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-05T00:00:00+00:00,JPY/EUR,3,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-05T00:00:00+00:00,JPY/GBP,6,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-05T00:00:00+00:00,JPY/AUD,8,0.800000011920929,0.00044721522063950856,-6.935886188212201e-05,0.0003778563587573865,0.0003782401888851175
2012,2009-2018,supervised,2012-11-05T00:00:00+00:00,JPY/CHF,4,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-05T00:00:00+00:00,JPY/CAD,2,-0.800000011920929,-0.0035694428013903876,1.4975672607829135e-05,-0.0035544671287825584,-0.0035580777907191284
2012,2009-2018,supervised,2012-11-05T00:00:00+00:00,JPY/NZD,9,0.800000011920929,0.0014499652624022908,-5.0781846732361804e-05,0.001399183415669929,0.0014006047196567716
2012,2009-2018,supervised,2012-11-05T00:00:00+00:00,JPY/NOK,7,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-05T00:00:00+00:00,JPY/SEK,1,-0.800000011920929,-0.0002670702051871871,1.5626694724486217e-05,-0.00025144351046270093,-0.0002516989292018626
2012,2009-2018,supervised,2012-11-06T00:00:00+00:00,JPY/USD,3,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-06T00:00:00+00:00,JPY/EUR,5,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-06T00:00:00+00:00,JPY/GBP,6,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-06T00:00:00+00:00,JPY/AUD,7,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-06T00:00:00+00:00,JPY/CHF,4,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-06T00:00:00+00:00,JPY/CAD,2,-0.800000011920929,0.00453781167587652,1.4824582259525812e-05,0.004552636258136045,0.004546689474668468
2012,2009-2018,supervised,2012-11-06T00:00:00+00:00,JPY/NZD,1,-0.800000011920929,0.002409330758475969,5.053731222040658e-05,0.0024598680706963754,0.0024566549207881007
2012,2009-2018,supervised,2012-11-06T00:00:00+00:00,JPY/NOK,8,0.800000011920929,-0.003077575138117032,-3.564819644406577e-05,-0.003113223334561098,-0.0031091567533525163
2012,2009-2018,supervised,2012-11-06T00:00:00+00:00,JPY/SEK,9,0.800000011920929,-0.0012666702459256385,-1.559674560580891e-05,-0.0012822669915314474,-0.0012805920577757292
2012,2009-2018,supervised,2012-11-07T00:00:00+00:00,JPY/USD,5,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-07T00:00:00+00:00,JPY/EUR,1,-0.800000011920929,-0.006210667499682029,-7.228727919287215e-06,-0.006217896227601316,-0.006216294316962198
2012,2009-2018,supervised,2012-11-07T00:00:00+00:00,JPY/GBP,3,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-07T00:00:00+00:00,JPY/AUD,8,0.800000011920929,0.004971555720203347,-6.975089660618188e-05,0.004901804823597165,0.004900541976323686
2012,2009-2018,supervised,2012-11-07T00:00:00+00:00,JPY/CHF,2,-0.800000011920929,-0.0049225627178960145,-1.0539591331517007e-05,-0.004933102309227532,-0.004931831398812859
2012,2009-2018,supervised,2012-11-07T00:00:00+00:00,JPY/CAD,9,0.800000011920929,0.006779664341098882,-1.5035499703663545e-05,0.006764628841395218,0.006762886076557392
2012,2009-2018,supervised,2012-11-07T00:00:00+00:00,JPY/NZD,6,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-07T00:00:00+00:00,JPY/NOK,4,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-07T00:00:00+00:00,JPY/SEK,7,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-08T00:00:00+00:00,JPY/USD,6,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-08T00:00:00+00:00,JPY/EUR,4,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-08T00:00:00+00:00,JPY/GBP,9,0.800000011920929,0.005015154195401482,-7.074429169410251e-06,0.005008079766232072,0.004998976737642997
2012,2009-2018,supervised,2012-11-08T00:00:00+00:00,JPY/AUD,2,-0.800000011920929,-0.005216942698514136,6.977215942146717e-05,-0.0051471705390926685,-0.0051378146895939975
2012,2009-2018,supervised,2012-11-08T00:00:00+00:00,JPY/CHF,3,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-08T00:00:00+00:00,JPY/CAD,1,-0.800000011920929,-0.007934293530718999,1.5057017879380126e-05,-0.007919236512839618,-0.007904841966477536
2012,2009-2018,supervised,2012-11-08T00:00:00+00:00,JPY/NZD,8,0.800000011920929,0.011753928088824306,-5.143473122407553e-05,0.01170249335760023,0.011681222104630982
2012,2009-2018,supervised,2012-11-08T00:00:00+00:00,JPY/NOK,7,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-08T00:00:00+00:00,JPY/SEK,5,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-09T00:00:00+00:00,JPY/USD,8,0.800000011920929,0.00019126295378578447,1.2316587948968862e-05,0.00020357954173475334,0.00020307358685657198
2012,2009-2018,supervised,2012-11-09T00:00:00+00:00,JPY/EUR,3,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-09T00:00:00+00:00,JPY/GBP,2,-0.800000011920929,-0.0044729630856281824,2.1208993270939996e-05,-0.004451754092357242,-0.0044406901775832
2012,2009-2018,supervised,2012-11-09T00:00:00+00:00,JPY/AUD,7,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-09T00:00:00+00:00,JPY/CHF,6,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-09T00:00:00+00:00,JPY/CAD,5,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-09T00:00:00+00:00,JPY/NZD,1,-0.800000011920929,0.0015945340200682534,0.00015176681925251984,0.0017463008393207731,0.001741960769484199
2012,2009-2018,supervised,2012-11-09T00:00:00+00:00,JPY/NOK,4,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-09T00:00:00+00:00,JPY/SEK,9,0.800000011920929,0.007536285344041969,-4.730591877942434e-05,0.007488979425262545,0.0074703671146122514
2012,2009-2018,supervised,2012-11-12T00:00:00+00:00,JPY/USD,6,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-12T00:00:00+00:00,JPY/EUR,9,0.800000011920929,-0.0004903835021947865,7.168644276509565e-06,-0.0004832148579182769,-0.0004842635289035819
2012,2009-2018,supervised,2012-11-12T00:00:00+00:00,JPY/GBP,5,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-12T00:00:00+00:00,JPY/AUD,8,0.800000011920929,-0.003952245324765944,-6.89776480231968e-05,-0.004021222972789141,-0.004029949815078662
2012,2009-2018,supervised,2012-11-12T00:00:00+00:00,JPY/CHF,4,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-12T00:00:00+00:00,JPY/CAD,7,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-12T00:00:00+00:00,JPY/NZD,3,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-12T00:00:00+00:00,JPY/NOK,2,-0.800000011920929,0.0006007249590794504,3.575899172058138e-05,0.0006364839508000318,0.0006378652457682615
2012,2009-2018,supervised,2012-11-12T00:00:00+00:00,JPY/SEK,1,-0.800000011920929,-0.00047554141121756006,1.56307655103129e-05,-0.00045991064570724717,-0.0004609087419828126
2012,2009-2018,supervised,2012-11-13T00:00:00+00:00,JPY/USD,1,-0.800000011920929,-0.001389383256256045,-4.111676494104971e-06,-0.0013934949327501498,-0.0013938680575179112
2012,2009-2018,supervised,2012-11-13T00:00:00+00:00,JPY/EUR,5,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-13T00:00:00+00:00,JPY/GBP,2,-0.800000011920929,-0.0014589008941167725,7.043177010261756e-06,-0.0014518577171065109,-0.0014522464692008216
2012,2009-2018,supervised,2012-11-13T00:00:00+00:00,JPY/AUD,9,0.800000011920929,8.67191861467611e-05,-6.93276248513502e-05,1.7391561295410904e-05,1.7396218091870542e-05
2012,2009-2018,supervised,2012-11-13T00:00:00+00:00,JPY/CHF,3,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-13T00:00:00+00:00,JPY/CAD,7,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-13T00:00:00+00:00,JPY/NZD,8,0.800000011920929,0.002343466999695966,-5.0838461205591706e-05,0.0022926285384903744,0.0022932424169271612
2012,2009-2018,supervised,2012-11-13T00:00:00+00:00,JPY/NOK,6,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-13T00:00:00+00:00,JPY/SEK,4,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-14T00:00:00+00:00,JPY/USD,9,0.800000011920929,-0.007381525216505162,4.066675726168149e-06,-0.0073774585407789936,-0.00735385687235097
2012,2009-2018,supervised,2012-11-14T00:00:00+00:00,JPY/EUR,3,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-14T00:00:00+00:00,JPY/GBP,7,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-14T00:00:00+00:00,JPY/AUD,8,0.800000011920929,-0.001424244258771748,-6.919669966186671e-05,-0.0014934409584336148,-0.0014886632022289613
2012,2009-2018,supervised,2012-11-14T00:00:00+00:00,JPY/CHF,6,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-14T00:00:00+00:00,JPY/CAD,4,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-14T00:00:00+00:00,JPY/NZD,5,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-14T00:00:00+00:00,JPY/NOK,2,-0.800000011920929,0.008336299340137814,3.541296146416535e-05,0.00837171230160198,0.008344929856560091
2012,2009-2018,supervised,2012-11-14T00:00:00+00:00,JPY/SEK,1,-0.800000011920929,0.006909414693108965,1.5486560585265322e-05,0.00692490125369423,0.006902747388324051
2012,2009-2018,supervised,2012-11-15T00:00:00+00:00,JPY/USD,9,0.800000011920929,-0.009073035314587826,4.057997120796425e-06,-0.00906897731746703,-0.00905597456736289
2012,2009-2018,supervised,2012-11-15T00:00:00+00:00,JPY/EUR,2,-0.800000011920929,0.012336943209317093,-7.0624244519794295e-06,0.012329880784865114,0.012312202677064508
2012,2009-2018,supervised,2012-11-15T00:00:00+00:00,JPY/GBP,6,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-15T00:00:00+00:00,JPY/AUD,7,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-15T00:00:00+00:00,JPY/CHF,1,-0.800000011920929,0.011779190958426103,-1.0320899914709518e-05,0.011768870058511393,0.011751996306265462
2012,2009-2018,supervised,2012-11-15T00:00:00+00:00,JPY/CAD,5,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-15T00:00:00+00:00,JPY/NZD,4,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-15T00:00:00+00:00,JPY/NOK,3,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-15T00:00:00+00:00,JPY/SEK,8,0.800000011920929,-0.012141375245406103,-1.5384396879938233e-05,-0.012156759642286042,-0.012139329748906521
2012,2009-2018,supervised,2012-11-16T00:00:00+00:00,JPY/USD,1,-0.800000011920929,0.003983987745426384,-1.2252322261425728e-05,0.0039717354231649585,0.003957680809048831
2012,2009-2018,supervised,2012-11-16T00:00:00+00:00,JPY/EUR,5,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-16T00:00:00+00:00,JPY/GBP,2,-0.800000011920929,0.005648854488710731,2.0942143336270543e-05,0.005669796632047001,0.005649733159713077
2012,2009-2018,supervised,2012-11-16T00:00:00+00:00,JPY/AUD,6,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-16T00:00:00+00:00,JPY/CHF,8,0.800000011920929,-0.0022483734177701515,3.1337087014775697e-05,-0.0022170363307553757,-0.0022091909969679173
2012,2009-2018,supervised,2012-11-16T00:00:00+00:00,JPY/CAD,3,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-16T00:00:00+00:00,JPY/NZD,4,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-16T00:00:00+00:00,JPY/NOK,7,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-16T00:00:00+00:00,JPY/SEK,9,0.800000011920929,-0.0002667998479660115,-4.68488097732134e-05,-0.0003136486577392249,-0.00031253876234517235
2012,2009-2018,supervised,2012-11-19T00:00:00+00:00,JPY/USD,5,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-19T00:00:00+00:00,JPY/EUR,7,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-19T00:00:00+00:00,JPY/GBP,8,0.800000011920929,0.001806795122980979,-7.0462342856823165e-06,0.0017997488886952967,0.0017958494222821552
2012,2009-2018,supervised,2012-11-19T00:00:00+00:00,JPY/AUD,3,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-19T00:00:00+00:00,JPY/CHF,1,-0.800000011920929,-0.0002688514808946423,-1.0478656011576587e-05,-0.0002793301369062189,-0.0002787249199818547
2012,2009-2018,supervised,2012-11-19T00:00:00+00:00,JPY/CAD,9,0.800000011920929,-0.0008923890244251026,-1.489251995405175e-05,-0.0009072815443791544,-0.0009053157624126855
2012,2009-2018,supervised,2012-11-19T00:00:00+00:00,JPY/NZD,6,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-19T00:00:00+00:00,JPY/NOK,4,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-19T00:00:00+00:00,JPY/SEK,2,-0.800000011920929,0.003717209192242628,1.554889430106347e-05,0.0037327580865436916,0.003724670422271032
2012,2009-2018,supervised,2012-11-20T00:00:00+00:00,JPY/USD,5,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-20T00:00:00+00:00,JPY/EUR,2,-0.800000011920929,0.006568651065165266,-7.1141446977333095e-06,0.006561536920467533,0.0065381457667460065
2012,2009-2018,supervised,2012-11-20T00:00:00+00:00,JPY/GBP,3,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-20T00:00:00+00:00,JPY/AUD,9,0.800000011920929,-0.002921026227228107,-6.906700329926133e-05,-0.0029900932305273686,-0.002979433878725386
2012,2009-2018,supervised,2012-11-20T00:00:00+00:00,JPY/CHF,6,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-20T00:00:00+00:00,JPY/CAD,7,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-20T00:00:00+00:00,JPY/NZD,8,0.800000011920929,-0.0022898589542890216,-5.0544882248507875e-05,-0.0023404038365375294,-0.0023320605555997766
2012,2009-2018,supervised,2012-11-20T00:00:00+00:00,JPY/NOK,1,-0.800000011920929,0.005897247642210687,3.552206592659703e-05,0.005932769708137284,0.005911620040015389
2012,2009-2018,supervised,2012-11-20T00:00:00+00:00,JPY/SEK,4,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-21T00:00:00+00:00,JPY/USD,4,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-21T00:00:00+00:00,JPY/EUR,7,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-21T00:00:00+00:00,JPY/GBP,9,0.800000011920929,-0.010066039903464505,-6.941896462036216e-06,-0.010072981799926542,-0.010062612230376342
2012,2009-2018,supervised,2012-11-21T00:00:00+00:00,JPY/AUD,5,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-21T00:00:00+00:00,JPY/CHF,8,0.800000011920929,-0.011250531548974414,1.032782213841741e-05,-0.011240203726835997,-0.01122863256780693
2012,2009-2018,supervised,2012-11-21T00:00:00+00:00,JPY/CAD,2,-0.800000011920929,0.008272522243147753,1.4754980556260745e-05,0.008287277223704013,0.008278745936815992
2012,2009-2018,supervised,2012-11-21T00:00:00+00:00,JPY/NZD,3,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-21T00:00:00+00:00,JPY/NOK,6,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-21T00:00:00+00:00,JPY/SEK,1,-0.800000011920929,0.015072298324874556,1.5327165186611396e-05,0.015087625490061167,0.0150720936262125
2012,2009-2018,supervised,2012-11-22T00:00:00+00:00,JPY/USD,9,0.800000011920929,0.0020883822102457108,4.115262837505345e-06,0.0020924974730832163,0.002095777056721086
2012,2009-2018,supervised,2012-11-22T00:00:00+00:00,JPY/EUR,3,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-22T00:00:00+00:00,JPY/GBP,2,-0.800000011920929,-0.0036510417210714814,7.0624414237317276e-06,-0.0036439792796477497,-0.0036496905098766966
2012,2009-2018,supervised,2012-11-22T00:00:00+00:00,JPY/AUD,6,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-22T00:00:00+00:00,JPY/CHF,1,-0.800000011920929,-0.001308688637238077,-1.0492271555511485e-05,-0.0013191809087935887,-0.001321248468816729
2012,2009-2018,supervised,2012-11-22T00:00:00+00:00,JPY/CAD,7,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-22T00:00:00+00:00,JPY/NZD,4,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-22T00:00:00+00:00,JPY/NOK,8,0.800000011920929,-0.00022163456743689997,-3.5775949316612796e-05,-0.0002574105167535128,-0.0002578139577754589
2012,2009-2018,supervised,2012-11-22T00:00:00+00:00,JPY/SEK,5,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-23T00:00:00+00:00,JPY/USD,1,-0.800000011920929,0.0018122885968046957,-1.2285749173718527e-05,0.0018000028476309771,0.0018099180556318374
2012,2009-2018,supervised,2012-11-23T00:00:00+00:00,JPY/EUR,5,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-23T00:00:00+00:00,JPY/GBP,3,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-23T00:00:00+00:00,JPY/AUD,9,0.800000011920929,-0.007711494573628304,-0.00020595572568245162,-0.007917450299310756,-0.007961063100622409
2012,2009-2018,supervised,2012-11-23T00:00:00+00:00,JPY/CHF,7,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-23T00:00:00+00:00,JPY/CAD,2,-0.800000011920929,0.0050179614526443235,4.444690193342806e-05,0.005062408354577752,0.005090294328139957
2012,2009-2018,supervised,2012-11-23T00:00:00+00:00,JPY/NZD,8,0.800000011920929,-0.009731223532405174,-0.0001502201371208047,-0.00988144366952598,-0.009935875010821403
2012,2009-2018,supervised,2012-11-23T00:00:00+00:00,JPY/NOK,4,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-23T00:00:00+00:00,JPY/SEK,6,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-26T00:00:00+00:00,JPY/USD,7,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-26T00:00:00+00:00,JPY/EUR,4,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-26T00:00:00+00:00,JPY/GBP,5,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-26T00:00:00+00:00,JPY/AUD,2,-0.800000011920929,-0.005383993506499093,6.978663439686273e-05,-0.00531420687210223,-0.005318019753923511
2012,2009-2018,supervised,2012-11-26T00:00:00+00:00,JPY/CHF,1,-0.800000011920929,-0.00525363987048455,-1.0543926429074745e-05,-0.005264183796913625,-0.005267960787758393
2012,2009-2018,supervised,2012-11-26T00:00:00+00:00,JPY/CAD,8,0.800000011920929,0.005820918918957585,-1.5017632103704554e-05,0.0058059012868538805,0.005810066953717361
2012,2009-2018,supervised,2012-11-26T00:00:00+00:00,JPY/NZD,6,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-26T00:00:00+00:00,JPY/NOK,3,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-26T00:00:00+00:00,JPY/SEK,9,0.800000011920929,0.003354571176856926,-1.5686983890720136e-05,0.003338884192966206,0.003341279803665811
2012,2009-2018,supervised,2012-11-27T00:00:00+00:00,JPY/USD,4,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-27T00:00:00+00:00,JPY/EUR,1,-0.800000011920929,-0.0011602560323629746,-7.183444408029421e-06,-0.0011674394767710041,-0.0011618115929562841
2012,2009-2018,supervised,2012-11-27T00:00:00+00:00,JPY/GBP,2,-0.800000011920929,0.0012898955436252242,7.019020737785862e-06,0.00129691456436301,0.0012906625190698005
2012,2009-2018,supervised,2012-11-27T00:00:00+00:00,JPY/AUD,9,0.800000011920929,0.0003267553220764836,-6.934842401541016e-05,0.0002574068980610735,0.0002561660147911313
2012,2009-2018,supervised,2012-11-27T00:00:00+00:00,JPY/CHF,5,0.0,0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-27T00:00:00+00:00,JPY/CAD,3,0.0,-0.0,-0.0,-0.0,-0.0
2012,2009-2018,supervised,2012-11-27T00:00:00+00:00,JPY/NZD,6,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-27T00:00:00+00:00,JPY/NOK,7,0.0,0.0,-0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-27T00:00:00+00:00,JPY/SEK,8,0.800000011920929,0.009332657648396758,-1.5803717084442347e-05,0.009316853931312315,0.009271940107094917
2012,2009-2018,supervised,2012-11-28T00:00:00+00:00,JPY/USD,5,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-28T00:00:00+00:00,JPY/EUR,7,0.0,-0.0,0.0,0.0,0.0
2012,2009-2018,supervised,2012-11-28T00:00:00+00:00,JPY/GBP,9,0.800000011920929,-0.00026153284341478493,-7.02805793284667e-06,-0.0002685609013476316,-0.0002679362411650768
2012,2009-2018,supervised,2012-11-28T00:00:00+00:00,JPY/AUD,2,-0.800000011920929,0.0028834338789268375,6.907026068139128e-05,0.002952504139608229,0.0029456367521159066
2012,2009-2018,supervised,2012-11-28T00:00:00+00:00,JPY/CHF,4,0.0,-0.0,0.0,0.0,0.0
