scenario,fold,policy,status,result_path,pairs_path,coverage.measurement_start,coverage.measurement_end,coverage.first_decision,coverage.last_mark,coverage.planned_last_mark,coverage.initial_flat_seconds,coverage.trailing_coverage_gap_seconds,coverage.elapsed_seconds,metrics.steps,metrics.cumulative_log_return,metrics.gross_cumulative_log_return,metrics.annualized_net_return,metrics.annualized_gross_return,metrics.final_equity_ratio,metrics.sharpe_annualized,metrics.max_drawdown,metrics.total_cost_ratio,metrics.mean_gross_leverage,metrics.mean_weight_turnover,metrics.total_weight_turnover,metrics.terminated_by_margin_call,metrics.eval_start,metrics.eval_end,metrics.annualized_gross_minus_net,metrics.total_price_pnl_jpy,metrics.total_financing_jpy,metrics.total_spread_jpy,metrics.total_commission_jpy,metrics.total_overnight_jpy,metrics.total_actual_traded_notional_jpy,metrics.mean_target_gross_exposure,metrics.mean_target_net_exposure,metrics.period_net_return,metrics.period_gross_return,metrics.annualized_net_volatility
F0,2022,ppo_ens3,complete,fold-2022/F0-ppo_ens3.json.gz,fold-2022/F0-ppo_ens3-pairs.csv.gz,2022-01-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,2022-12-30T00:00:00+00:00,172800.0,172800.0,31190400.0,259,0.06697084880745442,0.09087993616374826,0.07010768840436833,0.09630984329582684,1.0692643073905628,0.29326537269466074,0.22048347180202665,0.025041002450990942,2.1629327638987395,0.8565564916377792,221.8481313341848,False,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,0.02620215489145851,92949.64480987709,1355.6650316776097,8696.224426289966,0.0,16344.77802470098,231076599.34066653,2.1622725037807773,-0.030689312757353093,0.06926430739056277,0.09513751095397972,0.23060462343224644
F1,2022,canonical,complete,fold-2022/F1-canonical.json.gz,fold-2022/F1-canonical-pairs.csv.gz,2022-01-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,2022-12-30T00:00:00+00:00,172800.0,172800.0,31190400.0,259,0.04178551832088364,0.08728149354989799,0.04318387319477547,0.09232564847936768,1.0426708209779227,0.2618140492443851,0.11837670523517685,0.046197690973499156,3.199023630370118,1.149034766156701,297.60000443458557,False,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,0.04914177528459221,86196.73377298999,2671.778178430039,22740.648831790815,0.0,23457.042141708353,309411849.6900087,3.200000047683716,0.0,0.04267082097792274,0.09120380332185228,0.16116689527269024
F1,2022,ridge,complete,fold-2022/F1-ridge.json.gz,fold-2022/F1-ridge-pairs.csv.gz,2022-01-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,2022-12-30T00:00:00+00:00,172800.0,172800.0,31190400.0,259,-0.1403566700744734,-0.024654501163091078,-0.13238661154071277,-0.02463620547322392,0.8690482166227393,-1.1340226352822744,0.19024566712439206,0.10667259540171722,3.2008343153634202,4.756756827637956,1232.0000183582306,False,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,0.10775040606748884,-24739.21990586652,460.0319303219818,85392.87792330144,0.0,21279.717478415736,1136466982.2259288,3.200000047683716,0.0,-0.13095178337726066,-0.024353061313629177,0.12498397317630193
F1,2022,ppo_ens3,complete,fold-2022/F1-ppo_ens3.json.gz,fold-2022/F1-ppo_ens3-pairs.csv.gz,2022-01-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,2022-12-30T00:00:00+00:00,172800.0,172800.0,31190400.0,259,0.05863442931428671,0.09087993616374766,0.061119755685150316,0.09630984329582618,1.0603875232814004,0.2567384976580402,0.22085059047352817,0.033590496573154126,2.16300203723295,0.8565564916377792,221.8481313341848,False,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,0.03519008761067586,92634.88097742625,1343.138877128933,17319.791814085005,0.0,16270.704759069133,230112376.73139262,2.1622725037807773,-0.030689312757353093,0.0603875232814004,0.09513751095397907,0.2306241063482784
F2,2022,canonical,complete,fold-2022/F2-canonical.json.gz,fold-2022/F2-canonical-pairs.csv.gz,2022-01-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,2022-12-30T00:00:00+00:00,172800.0,172800.0,31190400.0,259,0.0298604435707695,0.08728149354989366,0.03067299923808534,0.09232564847936288,1.0303107374323737,0.18700885125186817,0.12111716806317774,0.05796608735863259,3.1991710382020324,1.149034766156701,297.60000443458557,False,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,0.06165264924127754,85628.1764345028,2648.648356504107,11312.18407037491,0.0,46653.903288257694,307815725.49845576,3.200000047683716,0.0,0.03031073743237367,0.09120380332184756,0.1612415951594772
F2,2022,ridge,complete,fold-2022/F2-ridge.json.gz,fold-2022/F2-ridge-pairs.csv.gz,2022-01-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,2022-12-30T00:00:00+00:00,172800.0,172800.0,31190400.0,259,-0.11717705772575865,-0.02465450116309415,-0.11179842779485494,-0.024636205473226952,0.8894276991754158,-0.9471847871602221,0.17710116419546107,0.08625218726792708,3.20054777379107,4.756756827637956,1232.0000183582306,False,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,0.08716222232162799,-24782.293265977947,462.17970932082517,43188.09294972434,0.0,43064.094318202726,1149826724.9119885,3.200000047683716,0.0,-0.11057230082458425,-0.024353061313632175,0.12492543440251368
F2,2022,ppo_ens3,complete,fold-2022/F2-ppo_ens3.json.gz,fold-2022/F2-ppo_ens3-pairs.csv.gz,2022-01-01T00:00:00+00:00,2023-01-01T00:00:00+00:00,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,2022-12-30T00:00:00+00:00,172800.0,172800.0,31190400.0,259,0.051395454553221746,0.09087993616374782,0.05337629626690615,0.09630984329582634,1.0527391214570514,0.224964428840896,0.22167183752918418,0.041068372247033504,2.1630760792336226,0.8565564916377792,221.8481313341848,False,2022-01-03T00:00:00+00:00,2022-12-30T00:00:00+00:00,0.042933547028920195,92476.27691521854,1331.216788866539,8633.960578549397,0.0,32434.411668484074,229424277.56630862,2.1622725037807773,-0.030689312757353093,0.0527391214570514,0.09513751095397924,0.23070332389870532
F0,2023,canonical,complete,fold-2023/F0-canonical.json.gz,fold-2023/F0-canonical-pairs.csv.gz,2023-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,2023-12-29T00:00:00+00:00,86400.0,259200.0,31190400.0,259,-0.001657129853712469,0.03282399829308384,-0.0016752342262304986,0.033768052585758546,0.998344242427842,-0.015358275088336995,0.10116690684989327,0.0353996949658189,3.1992988064698515,1.2046332225836383,312.0000046491623,False,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,0.03544328681198904,25625.507207351664,8118.430186308247,11706.086503329376,0.0,23693.608462489512,325356993.6905787,3.200000047683716,0.0,-0.0016557575721579676,0.03336864858921704,0.1089574906954948
F0,2023,ridge,complete,fold-2023/F0-ridge.json.gz,fold-2023/F0-ridge-pairs.csv.gz,2023-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,2023-12-29T00:00:00+00:00,86400.0,259200.0,31190400.0,259,0.06678513795183907,0.13434546743399267,0.06990663705269197,0.14559837287568897,1.069065751838689,0.5908127149848666,0.06872379333449719,0.07080274528560473,3.1985921477585837,4.614671883435784,1195.2000178098679,False,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,0.075691735822997,143271.13016795772,-3402.633043662486,46613.45380916571,0.0,24189.29147643902,1253655102.6790993,3.200000047683716,0.0,0.06906575183868902,0.14378789286663204,0.11414923039048692
F0,2023,ppo_ens3,complete,fold-2023/F0-ppo_ens3.json.gz,fold-2023/F0-ppo_ens3-pairs.csv.gz,2023-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,2023-12-29T00:00:00+00:00,86400.0,259200.0,31190400.0,259,-0.03470987716410767,-0.018441935296488257,-0.034509012261743376,-0.01848604712018546,0.9658856010813257,-0.3757499231225808,0.11942972047062828,0.015687850859386183,1.4939635846232606,0.5520186139514281,142.9728210134199,False,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,0.016022965141557915,-31666.613301217993,13240.065241931346,5300.93211307816,0.0,10386.918746308023,138539608.0898179,1.4941722313873134,-0.24550756343181243,-0.034114398918674294,-0.01827292337149383,0.09328185416375107
F1,2023,canonical,complete,fold-2023/F1-canonical.json.gz,fold-2023/F1-canonical-pairs.csv.gz,2023-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,2023-12-29T00:00:00+00:00,86400.0,259200.0,31190400.0,259,-0.013041109875199547,0.03282399829308045,-0.013107973273980477,0.033768052585755,0.987043556948771,-0.12086578814718683,0.10450007161785291,0.046835191711610505,3.199439416943623,1.2046332225836383,312.0000046491623,False,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,0.04687602585973548,25805.02670794556,8073.721952437424,23281.967027253904,0.0,23553.2246843566,323571924.2989189,3.200000047683716,0.0,-0.012956443051229005,0.033368648589213526,0.1089567547150456
F1,2023,ridge,complete,fold-2023/F1-ridge.json.gz,fold-2023/F1-ridge-pairs.csv.gz,2023-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,2023-12-29T00:00:00+00:00,86400.0,259200.0,31190400.0,259,0.02229654822644033,0.1343454674339933,0.022815421670015483,0.1455983728756897,1.0225469740046518,0.19716010164186415,0.09076320868558041,0.11486219005975805,3.1991416300776274,4.614671883435784,1195.2000178098679,False,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,0.1227829512056742,140732.08864986544,-3322.9245854543924,91189.43313015283,0.0,23672.756929605166,1226491729.7502742,3.200000047683716,0.0,0.022546974004651776,0.14378789286663277,0.11419881423734668
F1,2023,ppo_ens3,complete,fold-2023/F1-ppo_ens3.json.gz,fold-2023/F1-ppo_ens3-pairs.csv.gz,2023-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,2023-12-29T00:00:00+00:00,86400.0,259200.0,31190400.0,259,-0.04018357317713569,-0.018441935296485717,-0.03984125468220009,-0.018486047120182942,0.9606130801703039,-0.43501441191862067,0.12229954624515482,0.020929561480453152,1.4939948551614646,0.5520186139514281,142.9728210134199,False,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,0.021355207562017146,-31673.218704677074,13215.860355433411,10573.565869956077,0.0,10355.995610497064,138167829.04767585,1.4941722313873134,-0.24550756343181243,-0.03938691982969611,-0.018272923371491338,0.09327986321255913
F2,2023,canonical,complete,fold-2023/F2-canonical.json.gz,fold-2023/F2-canonical-pairs.csv.gz,2023-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,2023-12-29T00:00:00+00:00,86400.0,259200.0,31190400.0,259,-0.024760376203904436,0.032823998293081295,-0.02474068230230139,0.03376805258575589,0.9755436474949942,-0.22951723012004877,0.10891044674415984,0.058431245900189596,3.199584053538835,1.2046332225836383,312.0000046491623,False,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,0.05850873488805727,25943.32252679775,8031.57086838521,11581.130084644241,0.0,46850.11581554534,321940557.0656835,3.200000047683716,0.0,-0.024456352505005774,0.03336864858921441,0.10893938985023095
F2,2023,ridge,complete,fold-2023/F2-ridge.json.gz,fold-2023/F2-ridge-pairs.csv.gz,2023-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,2023-12-29T00:00:00+00:00,86400.0,259200.0,31190400.0,259,0.04368850146048714,0.13434546743399467,0.04519434037204404,0.1455983728756913,1.0446568951038349,0.38660194468362,0.08016560626616764,0.09388965903160869,3.198877215221396,4.614671883435784,1195.2000178098679,False,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,0.10040403250364727,141906.5110190887,-3359.9568836460926,46065.75270497582,0.0,47823.906326632874,1239048189.3059719,3.200000047683716,0.0,0.04465689510383486,0.14378789286663432,0.11411588634109052
F2,2023,ppo_ens3,complete,fold-2023/F2-ppo_ens3.json.gz,fold-2023/F2-ppo_ens3-pairs.csv.gz,2023-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,2023-12-29T00:00:00+00:00,86400.0,259200.0,31190400.0,259,-0.0455053617217954,-0.018441935296489256,-0.04499727935688203,-0.018486047120186457,0.9555144793554099,-0.49272778337825524,0.12458509616201319,0.025940179485460943,1.494029605039582,0.5520186139514281,142.9728210134199,False,2023-01-02T00:00:00+00:00,2023-12-29T00:00:00+00:00,0.026511232236695575,-31750.750334342672,13205.4091752144,5276.078720436785,0.0,20664.100765024166,137885101.82748792,1.4941722313873134,-0.24550756343181243,-0.044485520644590104,-0.01827292337149481,0.09326066611690757
F0,2024,canonical,complete,fold-2024/F0-canonical.json.gz,fold-2024/F0-canonical-pairs.csv.gz,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,0.16203066817911715,0.1998047900641136,0.17602681147380606,0.2213314824239449,1.1758963033664747,1.7176878108753728,0.0490995629545522,0.04106294040650665,3.1976971313274496,1.446743316577312,377.60000562667847,False,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.04530467095013885,219174.51377862715,-2215.2700056462722,15721.376983965118,0.0,25341.56342254153,415008007.35003394,3.200000047683716,0.0,0.17589630336647466,0.22116435147649172,0.09421428782559595
F0,2024,ridge,complete,fold-2024/F0-ridge.json.gz,fold-2024/F0-ridge-pairs.csv.gz,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.1028733832461772,-0.03174425742021146,-0.09782236567554606,-0.03126676092308713,0.9022412051021005,-1.1782282774799049,0.11202788678319675,0.06857956593398283,3.2011345317951267,4.953256778790119,1292.8000192642212,False,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.06655560475245892,-22349.353354453197,-6829.875609464462,46063.74320581948,0.0,22515.822728163366,1248366864.9126718,3.200000047683716,0.0,-0.09775879489789951,-0.03124569787402755,0.08720419186993507
F0,2024,ppo_ens3,complete,fold-2024/F0-ppo_ens3.json.gz,fold-2024/F0-ppo_ens3-pairs.csv.gz,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,0.18894133744697278,0.21128148130508176,0.20812642358463704,0.23543878027025072,1.2079700877950394,1.3497526647064693,0.09039255599899465,0.024362511369130768,2.0288473463037877,0.8025318730463741,209.46081886510365,False,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.027312356685613687,192137.38068754718,40195.218476625756,8395.204911053419,0.0,15967.306458077353,227658733.4025891,2.031306788286449,-0.9717370861158523,0.20797008779503945,0.23526000872946734,0.13980946446729264
F1,2024,canonical,complete,fold-2024/F1-canonical.json.gz,fold-2024/F1-canonical-pairs.csv.gz,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,0.1475980052737592,0.1998047900641084,0.15916405118456753,0.22133148242393852,1.1590468719695772,1.5635336282440284,0.04991758214249031,0.056373447997020154,3.197873987416774,1.446743316577312,377.60000562667847,False,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.06216743123937099,217623.207518246,-2202.8875516455914,31213.805674854913,0.0,25159.64232216527,412047209.265737,3.200000047683716,0.0,0.15904687196957723,0.22116435147648536,0.09428379225367137
F1,2024,ridge,complete,fold-2024/F1-ridge.json.gz,fold-2024/F1-ridge-pairs.csv.gz,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.15065097251793635,-0.031744257420212155,-0.13994088877625047,-0.031266760923087805,0.8601478615159229,-1.7246566724272059,0.15028441401256698,0.11201213639389172,3.2017206025997362,4.953256778790119,1292.8000192642212,False,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.10867412785316266,-21171.293097130794,-6668.7089930562715,90019.0601930931,0.0,21993.07620079857,1219825860.8304565,3.200000047683716,0.0,-0.13985213848407707,-0.03124569787402822,0.08724349738201297
F1,2024,ppo_ens3,complete,fold-2024/F1-ppo_ens3.json.gz,fold-2024/F1-ppo_ens3-pairs.csv.gz,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,0.18125560744462288,0.21128148130508817,0.1988703700196005,0.23543878027025866,1.1987215422874389,1.294851862656923,0.09247930394975434,0.032629729418611864,2.028906600538251,0.8025318730463741,209.46081886510365,False,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.03656841025065816,191303.2466574184,40048.02504863286,16724.365206453815,0.0,15905.364212158054,226768023.39234263,2.031306788286449,-0.9717370861158523,0.19872154228743888,0.23526000872947525,0.13980900524688633
F2,2024,canonical,complete,fold-2024/F2-canonical.json.gz,fold-2024/F2-canonical-pairs.csv.gz,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,0.13868283209651727,0.19980479006411322,0.14886881635956872,0.22133148242394443,1.1487596925142007,1.4699559898559105,0.050077180278732536,0.06561730202226297,3.1979832558859607,1.446743316577312,377.60000562667847,False,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.07246266606437571,216574.75648008886,-2197.7619436262758,15532.330419115562,0.0,50084.97160314741,410118866.5686734,3.200000047683716,0.0,0.14875969251420074,0.22116435147649124,0.09422847232026466
F2,2024,ridge,complete,fold-2024/F2-ridge.json.gz,fold-2024/F2-ridge-pairs.csv.gz,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,-0.1262527734807499,-0.03174425742021268,-0.11868418854882155,-0.03126676092308831,0.8813920260926824,-1.4446214154147323,0.1304076676528333,0.09007073893243657,3.2014214193413855,4.953256778790119,1292.8000192642212,False,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.08741742762573323,-21786.28436916791,-6750.950605713018,45548.942286519545,0.0,44521.796645916984,1234429929.5212994,3.200000047683716,0.0,-0.11860797390731759,-0.031245697874028734,0.08728721944240934
F2,2024,ppo_ens3,complete,fold-2024/F2-ppo_ens3.json.gz,fold-2024/F2-ppo_ens3-pairs.csv.gz,2024-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.0,86400.0,31536000.0,261,0.1742846497545431,0.21128148130508562,0.19053647254708214,0.2354387802702555,1.190394363062056,1.2455952753633257,0.09434280876694967,0.04002621435698878,2.0289678619083014,0.8025318730463741,209.46081886510365,False,2024-01-01T00:00:00+00:00,2024-12-31T00:00:00+00:00,0.04490230772317336,190508.37368795037,39912.20373109432,8331.257451151858,0.0,31694.956905836912,225933612.866144,2.031306788286449,-0.9717370861158523,0.19039436306205593,0.23526000872947211,0.13974811745127183
F0,2025,canonical,complete,fold-2025/F0-canonical.json.gz,fold-2025/F0-canonical-pairs.csv.gz,2025-07-17T23:00:00+00:00,2025-12-25T00:00:00+00:00,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,2025-12-24T00:00:00+00:00,0.0,86400.0,13741200.0,113,0.07944814225400944,0.0962229606627885,0.2001638150209243,0.2473016910433202,1.082689412241089,2.7400960800214795,0.029764424988318328,0.017590773185003215,3.1958274825862283,1.5433628548563054,174.4000025987625,False,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,0.047137876022395886,97529.22155908837,2750.963867004593,6939.980514223992,0.0,10650.792670779225,184418370.6380629,3.200000047683716,0.0,0.08268941224108906,0.10100451732665951,0.06629290508464764
F0,2025,ridge,complete,fold-2025/F0-ridge.json.gz,fold-2025/F0-ridge-pairs.csv.gz,2025-07-17T23:00:00+00:00,2025-12-25T00:00:00+00:00,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,2025-12-24T00:00:00+00:00,0.0,86400.0,13741200.0,113,0.03474018134951681,0.06602774157017151,0.08305222381473228,0.1637379527180955,1.035350670436575,1.1045018772637456,0.029043120912367493,0.03216161989621564,3.197492762641312,4.955752286235843,560.0000083446503,False,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,0.08068572890336322,69996.77539985979,-2484.4850670690307,21710.539667734454,0.0,10451.08022848119,575971241.8203589,3.200000047683716,0.0,0.035350670436574916,0.06825635186348128,0.07191421080443491
F0,2025,ppo_ens3,complete,fold-2025/F0-ppo_ens3.json.gz,fold-2025/F0-ppo_ens3-pairs.csv.gz,2025-07-17T23:00:00+00:00,2025-12-25T00:00:00+00:00,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,2025-12-24T00:00:00+00:00,0.0,86400.0,13741200.0,113,0.1228677160135141,0.1320344151028163,0.3260095091294116,0.3542204981623274,1.1307348329422986,2.510168403046719,0.029682595806607148,0.009784114667735546,1.7788002930329414,0.8496004939618542,96.00485581768953,False,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,0.0282109890329158,131290.28084755893,9228.666762475226,3810.1945552970765,0.0,5973.920112438469,102450436.21279377,1.783311950688102,-0.804430944379081,0.1307348329422986,0.14114759130313892,0.11191389800721671
F1,2025,canonical,complete,fold-2025/F1-canonical.json.gz,fold-2025/F1-canonical-pairs.csv.gz,2025-07-17T23:00:00+00:00,2025-12-25T00:00:00+00:00,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,2025-12-24T00:00:00+00:00,0.0,86400.0,13741200.0,113,0.07284082325048953,0.0962229606627905,0.18208981616710618,0.24730169104332594,1.0755593192517843,2.5114119495877127,0.031163640307279805,0.02445144664367438,3.1960143074316463,1.5433628548563054,174.4000025987625,False,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,0.06521187487621977,97270.51864575018,2740.247249707957,13834.557919533752,0.0,10616.888724140632,183814671.15008578,3.200000047683716,0.0,0.07555931925178427,0.10100451732666171,0.06631411608334846
F1,2025,ridge,complete,fold-2025/F1-ridge.json.gz,fold-2025/F1-ridge-pairs.csv.gz,2025-07-17T23:00:00+00:00,2025-12-25T00:00:00+00:00,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,2025-12-24T00:00:00+00:00,0.0,86400.0,13741200.0,113,0.013620285203606652,0.06602774157017151,0.03177426838575351,0.1637379527180955,1.0137134638474257,0.4322675103557377,0.03510127515313066,0.053313320625075794,3.198090462079252,4.955752286235843,560.0000083446503,False,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,0.13196368433234199,69482.98202030185,-2456.197547799123,42969.40746791477,0.0,10343.91315716104,569972918.2443602,3.200000047683716,0.0,0.013713463847425666,0.06825635186348128,0.07204149270083549
F1,2025,ppo_ens3,complete,fold-2025/F1-ppo_ens3.json.gz,fold-2025/F1-ppo_ens3-pairs.csv.gz,2025-07-17T23:00:00+00:00,2025-12-25T00:00:00+00:00,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,2025-12-24T00:00:00+00:00,0.0,86400.0,13741200.0,113,0.11931131903883817,0.13203441510281697,0.31522342427854977,0.35422049816232953,1.1267206332779847,2.4370522913252004,0.030411851327117434,0.0135705616449616,1.7788554034206716,0.8496004939618542,96.00485581768953,False,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,0.038997073883779765,131075.68248603225,9215.51243691485,7606.676280694349,0.0,5963.885364267247,102267150.90395251,1.783311950688102,-0.804430944379081,0.12672063327798466,0.14114759130313967,0.11193499782462421
F2,2025,canonical,complete,fold-2025/F2-canonical.json.gz,fold-2025/F2-canonical-pairs.csv.gz,2025-07-17T23:00:00+00:00,2025-12-25T00:00:00+00:00,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,2025-12-24T00:00:00+00:00,0.0,86400.0,13741200.0,113,0.06927783859768073,0.09622296066279169,0.17245667091997188,0.24730169104332939,1.071733936840408,2.391480027164698,0.031876218087145025,0.028097291903695996,3.1961150105141063,1.5433628548563054,174.4000025987625,False,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,0.0748450201233575,97097.12049569533,2734.108248407439,6903.603906488491,0.0,21193.687997207515,183451454.60326168,3.200000047683716,0.0,0.07173393684040796,0.10100451732666302,0.06623334173319427
F2,2025,ridge,complete,fold-2025/F2-ridge.json.gz,fold-2025/F2-ridge-pairs.csv.gz,2025-07-17T23:00:00+00:00,2025-12-25T00:00:00+00:00,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,2025-12-24T00:00:00+00:00,0.0,86400.0,13741200.0,113,0.024560503564366353,0.06602774157017195,0.05802595597144969,0.16373795271809669,1.0248645971925083,0.7798507503976722,0.03041430663361233,0.042394791640578335,3.1977808328695763,4.955752286235843,560.0000083446503,False,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,0.105711996746647,69729.881965049,-2470.493131961153,21598.5322046901,0.0,20796.25943588823,572996797.3900048,3.200000047683716,0.0,0.02486459719250833,0.06825635186348175,0.07200702504171186
F2,2025,ppo_ens3,complete,fold-2025/F2-ppo_ens3.json.gz,fold-2025/F2-ppo_ens3-pairs.csv.gz,2025-07-17T23:00:00+00:00,2025-12-25T00:00:00+00:00,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,2025-12-24T00:00:00+00:00,0.0,86400.0,13741200.0,113,0.11725653612689864,0.13203441510281586,0.3090315734762491,0.3542204981623261,1.1244078439279555,2.399140162989167,0.030575667252753846,0.015712382001629763,1.7788961034115094,0.8496004939618542,96.00485581768953,False,2025-07-17T23:00:00+00:00,2025-12-24T00:00:00+00:00,0.04518892468607699,130914.4803969509,9205.745532634151,3798.5840873535954,0.0,11913.797914276174,102139978.67583573,1.783311950688102,-0.804430944379081,0.12440784392795545,0.1411475913031384,0.11174562666912723
