decision_index,decision_timestamp,target_timestamp,pair,state,score,score_changed,rank,target_weight,previous_weight,marked_exposure_jpy,signed_trade_jpy,signed_target_change_jpy,signed_drift_jpy,traded_notional_jpy,spread_jpy,commission_jpy,trading_cost_jpy,overnight_jpy,cost_jpy,cost_ratio,price_simple_contribution,carry_simple_contribution,gross_simple_contribution,net_simple_contribution,fold,era,policy
157,2018-11-05T00:00:00+00:00,2018-11-06T00:00:00+00:00,JPY/CHF,inactive,0.00018946681190500428,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2009-2018,supervised
157,2018-11-05T00:00:00+00:00,2018-11-06T00:00:00+00:00,JPY/CAD,retained,-0.00021907484600546456,True,1,-0.800000011920929,-0.800000011920929,-773266.2344250412,-1102.4594498983352,0.0,-1102.4594498983352,1102.4594498983352,0.03858608074644173,0.0,0.03858608074644173,15.487373877498793,15.525959958245235,1.6039863504200503e-05,1.851842062644552e-05,3.216363949895052e-05,5.068206012539604e-05,3.464219662119554e-05,2018,2009-2018,supervised
157,2018-11-05T00:00:00+00:00,2018-11-06T00:00:00+00:00,JPY/NZD,retained,0.0004980228944165502,True,8,0.800000011920929,0.800000011920929,772781.2753840382,1587.4184909013566,0.0,1587.4184909013566,1587.4184909013566,0.06349673963605426,0.0,0.06349673963605426,15.487373877498793,15.550870617134848,1.6065598696707996e-05,-0.002121783009195265,-4.0440403383197456e-05,-0.0021622234125784627,-0.002178289011275171,2018,2009-2018,supervised
157,2018-11-05T00:00:00+00:00,2018-11-06T00:00:00+00:00,JPY/NOK,entry,0.0005012223395781889,True,9,0.800000011920929,0.0,0.0,774368.6938749396,774368.6938749396,0.0,774368.6938749396,46.46212163249638,0.0,46.46212163249638,15.487373877498793,61.949495509995174,6.400000095367432e-05,-0.0010037758586238469,-2.2765920150816367e-05,-0.0010265417787746632,-0.0010905417797283374,2018,2009-2018,supervised
157,2018-11-05T00:00:00+00:00,2018-11-06T00:00:00+00:00,JPY/SEK,exit,0.00020850132056410243,True,6,0.0,0.800000011920929,772544.7752977211,-772544.7752977211,-774368.6938749396,1823.9185772184283,772544.7752977211,46.35268651786327,0.0,46.35268651786327,0.0,46.35268651786327,4.78869433387069e-05,0.0,0.0,0.0,-4.78869433387069e-05,2018,2009-2018,supervised
158,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,JPY/USD,exit,-0.00013826518540726728,True,7,0.0,-0.800000011920929,-773637.0194900221,773637.0194900221,772407.5679498614,1229.4515401606914,773637.0194900221,11.604555292350332,0.0,11.604555292350332,0.0,11.604555292350332,1.2019100740892748e-05,-0.0,-0.0,-0.0,-1.2019100740892748e-05,2018,2009-2018,supervised
158,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,JPY/EUR,inactive,-0.0005102146526721214,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2018,2009-2018,supervised
158,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,JPY/GBP,inactive,-0.00017931308318197255,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2018,2009-2018,supervised
158,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,JPY/AUD,entry,0.0004926627842596583,True,9,0.800000011920929,0.0,0.0,772407.5679498614,772407.5679498614,0.0,772407.5679498614,23.172227038495844,0.0,23.172227038495844,15.44815135899723,38.62037839749307,4.000000059604645e-05,-0.004219077796592411,-4.098816866174665e-05,-0.004260065965254157,-0.004300065965850204,2018,2009-2018,supervised
158,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,JPY/CHF,entry,-0.0005577866690946213,True,2,-0.800000011920929,0.0,0.0,-772407.5679498614,-772407.5679498614,0.0,772407.5679498614,27.034264878245146,0.0,27.034264878245146,15.44815135899723,42.482416237242376,4.400000065565109e-05,0.0032024808700715224,-1.812515486953346e-05,0.003184355715201989,0.003140355714546338,2018,2009-2018,supervised
158,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,JPY/CAD,retained,-0.0006182472331076119,True,1,-0.800000011920929,-0.800000011920929,-774350.7687687152,1943.200818853802,0.0,1943.200818853802,1943.200818853802,0.06801202865988307,0.0,0.06801202865988307,15.44815135899723,15.516163387657112,1.6070441836865225e-05,0.000583258106932891,3.214093386909696e-05,0.0006153990408019879,0.0005993285989651226,2018,2009-2018,supervised
158,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,JPY/NZD,retained,0.00024206106176836084,True,8,0.800000011920929,0.800000011920929,772314.8909836479,92.67696621350478,0.0,92.67696621350478,92.67696621350478,0.0037070786485401915,0.0,0.0037070786485401915,15.44815135899723,15.45185843764577,1.600383974373427e-05,-0.010418115546478533,-4.0019904336787215e-05,-0.01045813545081532,-0.010474139290559053,2018,2009-2018,supervised
158,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,JPY/NOK,exit,-0.00031501278471902623,True,5,0.0,0.800000011920929,773397.0781386856,-773397.0781386856,-772407.5679498614,-989.5101888241479,773397.0781386856,46.40382468832114,0.0,46.40382468832114,0.0,46.40382468832114,4.806149220205898e-05,-0.0,-0.0,-0.0,-4.806149220205898e-05,2018,2009-2018,supervised
158,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,JPY/SEK,inactive,-0.0004464178131858812,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2018,2009-2018,supervised
159,2018-11-07T00:00:00+00:00,2018-11-08T00:00:00+00:00,JPY/USD,entry,0.00031004618207149766,True,9,0.800000011920929,0.0,0.0,763838.0137601899,763838.0137601899,0.0,763838.0137601899,11.457570206402849,0.0,11.457570206402849,15.276760275203799,26.734330481606648,2.8000000417232515e-05,-0.001296366194787271,-4.1576354161086827e-05,-0.0013379425489483576,-0.0013659425493655901,2018,2009-2018,supervised
159,2018-11-07T00:00:00+00:00,2018-11-08T00:00:00+00:00,JPY/EUR,inactive,-0.00038648586436875213,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2018,2009-2018,supervised
159,2018-11-07T00:00:00+00:00,2018-11-08T00:00:00+00:00,JPY/GBP,inactive,-0.0003280770869999028,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2018,2009-2018,supervised
159,2018-11-07T00:00:00+00:00,2018-11-08T00:00:00+00:00,JPY/AUD,reversal,-0.001109849085917309,True,1,-0.800000011920929,0.800000011920929,768334.0084857407,-1532172.0222459305,-1527676.0275203798,-4495.994725550874,1532172.0222459305,45.965160667377916,0.0,45.965160667377916,15.276760275203799,61.241920942581714,6.414126634381893e-05,0.004909853896513353,4.0952588961257575e-05,0.0049508064854746105,0.004886665219130792,2018,2009-2018,supervised
159,2018-11-07T00:00:00+00:00,2018-11-08T00:00:00+00:00,JPY/CHF,exit,-0.0003455035247551569,True,5,0.0,-0.800000011920929,-769315.5424206138,769315.5424206138,763838.0137601899,5477.528660423937,769315.5424206138,26.92604398472148,0.0,26.92604398472148,0.0,26.92604398472148,2.8200790116114172e-05,-0.0,0.0,0.0,-2.8200790116114172e-05,2018,2009-2018,supervised
159,2018-11-07T00:00:00+00:00,2018-11-08T00:00:00+00:00,JPY/CAD,exit,-0.0005466730085820419,True,3,0.0,-0.800000011920929,-771844.426738424,771844.426738424,763838.0137601899,8006.412978234119,771844.426738424,27.01455493584484,0.0,27.01455493584484,0.0,27.01455493584484,2.8293491396592794e-05,-0.0,-0.0,-0.0,-2.8293491396592794e-05,2018,2009-2018,supervised
159,2018-11-07T00:00:00+00:00,2018-11-08T00:00:00+00:00,JPY/NZD,exit,-0.000276015537129055,True,7,0.0,0.800000011920929,762348.7789849038,-762348.7789849038,-763838.0137601899,1489.2347752860514,762348.7789849038,30.493951159396154,0.0,30.493951159396154,0.0,30.493951159396154,3.1937610922166164e-05,-0.0,-0.0,-0.0,-3.1937610922166164e-05,2018,2009-2018,supervised
159,2018-11-07T00:00:00+00:00,2018-11-08T00:00:00+00:00,JPY/NOK,entry,-0.0008292436980711091,True,2,-0.800000011920929,0.0,0.0,-763838.0137601899,-763838.0137601899,0.0,763838.0137601899,45.830280825611396,0.0,45.830280825611396,15.276760275203799,61.107041100815195,6.400000095367432e-05,0.0024622218520990798,2.272436442935844e-05,0.002484946216528438,0.0024209462155747635,2018,2009-2018,supervised
159,2018-11-07T00:00:00+00:00,2018-11-08T00:00:00+00:00,JPY/SEK,entry,-4.396869120936244e-05,True,8,0.800000011920929,0.0,0.0,763838.0137601899,763838.0137601899,0.0,763838.0137601899,45.830280825611396,0.0,45.830280825611396,15.276760275203799,61.107041100815195,6.400000095367432e-05,-0.0027328188757103004,1.7037490700692342e-05,-0.002715781385009608,-0.0027797813859632824,2018,2009-2018,supervised
160,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,JPY/USD,exit,-0.0001647012558758155,True,5,0.0,0.800000011920929,762600.2465544689,-762600.2465544689,-766185.6359863763,3585.389431907446,762600.2465544689,11.439003698317034,0.0,11.439003698317034,0.0,11.439003698317034,1.1943845806031134e-05,-0.0,-0.0,-0.0,-1.1943845806031134e-05,2018,2009-2018,supervised
160,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,JPY/EUR,inactive,-1.8004732510074362e-05,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2009-2018,supervised
160,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,JPY/GBP,inactive,-0.00027718722335765163,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2018,2009-2018,supervised
160,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,JPY/AUD,reversal,0.0005172321587304143,True,8,0.800000011920929,-0.800000011920929,-759150.0975198384,1525335.7335062148,1532371.2719727526,-7035.538466537953,1525335.7335062148,45.760072005186444,0.0,45.760072005186444,15.323712719727528,61.08378472491397,6.377961973301146e-05,-0.0018164295885900572,-4.111192150095335e-05,-0.0018575415100910105,-0.001921321129824022,2018,2009-2018,supervised
160,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,JPY/CHF,inactive,-6.097593542802486e-05,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2009-2018,supervised
160,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,JPY/CAD,inactive,-0.0003758703998812682,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2018,2009-2018,supervised
160,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,JPY/NZD,entry,0.0007408487131125201,True,9,0.800000011920929,0.0,0.0,766185.6359863763,766185.6359863763,0.0,766185.6359863763,30.647425439455056,0.0,30.647425439455056,15.323712719727528,45.97113815918259,4.8000000715255743e-05,0.0011753278928057483,-4.060751722343587e-05,0.0011347203755823123,0.0010867203748670565,2018,2009-2018,supervised
160,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,JPY/NOK,retained,-0.0004176024605933833,True,1,-0.800000011920929,-0.800000011920929,-761487.0904840409,-4698.545502335415,0.0,-4698.545502335415,4698.545502335415,0.2819127301401249,0.0,0.2819127301401249,15.323712719727528,15.605625449867652,1.629435473539687e-05,-0.0005836570913641567,2.28111511170626e-05,-0.0005608459402470941,-0.000577140294982491,2018,2009-2018,supervised
160,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,JPY/SEK,reversal,-0.00041239295044404164,True,2,-0.800000011920929,0.800000011920929,761228.7251215851,-1527414.3611079613,-1532371.2719727526,4956.910864791251,1527414.3611079613,91.64486166647768,0.0,91.64486166647768,15.323712719727528,106.9685743862052,0.0001116894610977157,0.002824453646340846,-1.703553247819668e-05,0.0028074181138626492,0.0026957286527649334,2018,2009-2018,supervised
161,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,JPY/USD,entry,0.0006864709344212103,True,9,0.800000011920929,0.0,0.0,767160.2576413507,767160.2576413507,0.0,767160.2576413507,11.507403864620262,0.0,11.507403864620262,46.02961545848105,57.537019323101305,6.000000089406967e-05,0.000751908783895537,-0.0001250489300826712,0.0006268598538128659,0.0005668598529187962,2018,2009-2018,supervised
161,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,JPY/EUR,inactive,-0.00018551531810019308,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2009-2018,supervised
161,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,JPY/GBP,inactive,-0.0004974248404789015,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2018,2009-2018,supervised
161,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,JPY/AUD,reversal,-0.0005881157760050954,True,2,-0.800000011920929,0.800000011920929,764445.9831878513,-1531606.2408292019,-1534320.5152827015,2714.274453499471,1531606.2408292019,45.94818722487606,0.0,45.94818722487606,46.02961545848105,91.97780268335711,9.591508750645738e-05,-0.0051440941744695734,0.00012441130844871364,-0.00501968286602086,-0.005115597953527317,2018,2009-2018,supervised
161,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,JPY/CHF,inactive,-0.00011730625108465184,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2009-2018,supervised
161,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,JPY/CAD,inactive,0.00019706402364705854,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2018,2009-2018,supervised
161,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,JPY/NZD,reversal,-0.0008898320766826183,True,1,-0.800000011920929,0.800000011920929,767311.2851559052,-1534471.5427972558,-1534320.5152827015,-151.02751455444377,1534471.5427972558,61.37886171189024,0.0,61.37886171189024,46.02961545848105,107.40847717037128,0.0001120063013703153,-0.003289885769956523,0.00012214408033381957,-0.003167741689622703,-0.0032797479909930185,2018,2009-2018,supervised
161,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,JPY/NOK,exit,0.00014726579039872362,True,6,0.0,-0.800000011920929,-766744.6230777279,766744.6230777279,767160.2576413507,-415.6345636228798,766744.6230777279,46.00467738466367,0.0,46.00467738466367,0.0,46.00467738466367,4.7973995119746245e-05,0.0,-0.0,0.0,-4.7973995119746245e-05,2018,2009-2018,supervised
161,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,JPY/SEK,reversal,0.0002407304542891615,True,8,0.800000011920929,-0.800000011920929,-763480.5662600154,1530640.823901366,1534320.5152827015,-3679.691381335375,1530640.823901366,91.83844943408197,0.0,91.83844943408197,46.02961545848105,137.868064892563,0.0001437697696914961,0.006447792639909984,5.17010373334894e-05,0.006499493677243473,0.006355723907551977,2018,2009-2018,supervised
162,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,JPY/USD,reversal,-0.0004459435475603169,True,2,-0.800000011920929,0.800000011920929,767881.3008010765,-1533874.910083411,-1531987.2185646691,-1887.6915187418927,1533874.910083411,23.008123651251164,0.0,23.008123651251164,15.319872185646693,38.327995836897855,4.00295730341033e-05,-0.0010554568620984273,4.16987778270617e-05,-0.0010137580842713657,-0.001053787657305469,2018,2009-2018,supervised
162,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,JPY/EUR,inactive,-0.00024004048763614442,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2009-2018,supervised
162,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,JPY/GBP,entry,0.0006527705460454137,True,9,0.800000011920929,0.0,0.0,765993.6092823346,765993.6092823346,0.0,765993.6092823346,22.97980827847004,0.0,22.97980827847004,15.319872185646693,38.29968046411673,4.000000059604645e-05,0.006174089424995293,-1.6585762134895752e-05,0.006157503662860398,0.006117503662264351,2018,2009-2018,supervised
162,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,JPY/AUD,exit,5.3094316014152844e-05,True,7,0.0,-0.800000011920929,-772093.1883331161,772093.1883331161,765993.6092823346,6099.5790507815545,772093.1883331161,23.162795649993484,0.0,23.162795649993484,0.0,23.162795649993484,2.41911114813059e-05,0.0,-0.0,0.0,-2.41911114813059e-05,2018,2009-2018,supervised
162,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,JPY/CHF,inactive,-0.0001859878845906649,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2009-2018,supervised
162,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,JPY/CAD,inactive,4.6960152902584234e-05,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2018,2009-2018,supervised
162,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,JPY/NZD,reversal,0.0002691555831685192,True,8,0.800000011920929,-0.800000011920929,-770315.094612953,1536308.7038952876,1531987.2185646691,4321.485330618452,1536308.7038952876,61.45234815581151,0.0,61.45234815581151,15.319872185646693,76.7722203414582,8.018053472522511e-05,0.002451397050489505,-4.0672194701291066e-05,0.002410724855788214,0.002330544321062989,2018,2009-2018,supervised
162,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,JPY/NOK,entry,-0.0008087139499027111,True,1,-0.800000011920929,0.0,0.0,-765993.6092823346,-765993.6092823346,0.0,765993.6092823346,45.95961655694008,0.0,45.95961655694008,15.319872185646693,61.27948874258677,6.400000095367432e-05,-0.009316778583069589,2.3059985263675575e-05,-0.009293718597805914,-0.009357718598759588,2018,2009-2018,supervised
162,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,JPY/SEK,exit,-9.831473227631029e-05,True,5,0.0,0.800000011920929,773343.3703777794,-773343.3703777794,-765993.6092823346,-7349.761095444788,773343.3703777794,46.40060222266676,0.0,46.40060222266676,0.0,46.40060222266676,4.8460564006598125e-05,0.0,0.0,0.0,-4.8460564006598125e-05,2018,2009-2018,supervised
163,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,JPY/USD,exit,-0.00024247497470895337,True,5,0.0,-0.800000011920929,-767004.2007813263,767004.2007813263,764433.9620741976,2570.2387071286794,767004.2007813263,11.505063011719894,0.0,11.505063011719894,0.0,11.505063011719894,1.2040347503076517e-05,-0.0,-0.0,-0.0,-1.2040347503076517e-05,2018,2009-2018,supervised
163,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,JPY/EUR,entry,-0.0006024117562547671,True,2,-0.800000011920929,0.0,0.0,-764433.9620741976,-764433.9620741976,0.0,764433.9620741976,19.11084905185494,0.0,19.11084905185494,15.288679241483953,34.399528293338896,3.600000053644181e-05,0.0068122766058456765,-9.779026873747603e-06,0.006802497578971929,0.006766497578435487,2018,2009-2018,supervised
163,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,JPY/GBP,exit,-0.00044039144197285354,True,3,0.0,0.800000011920929,771905.2504975994,-771905.2504975994,-764433.9620741976,-7471.288423401769,771905.2504975994,23.15715751492798,0.0,23.15715751492798,0.0,23.15715751492798,2.4234567283915452e-05,-0.0,-0.0,-0.0,-2.4234567283915452e-05,2018,2009-2018,supervised
163,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,JPY/AUD,inactive,-8.278141355966447e-05,True,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2018,2009-2018,supervised
163,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,JPY/CHF,inactive,-0.00012114851275121558,True,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2018,2009-2018,supervised
163,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,JPY/CAD,inactive,-0.0003192257871115136,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2018,2009-2018,supervised
163,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,JPY/NZD,retained,-6.140279771273951e-05,True,8,0.800000011920929,0.800000011920929,768340.8023404693,-3906.840266271727,0.0,-3906.840266271727,3906.840266271727,0.1562736106508691,0.0,0.1562736106508691,15.288679241483953,15.444952852134822,1.6163544634123344e-05,-0.006803415399692419,-4.0203115166144865e-05,-0.006843618514858564,-0.006859782059492687,2018,2009-2018,supervised
163,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,JPY/NOK,reversal,1.835402211838866e-05,True,9,0.800000011920929,-0.800000011920929,-774914.3502165674,1539348.3122907649,1528867.9241483952,10480.388142369804,1539348.3122907649,92.3608987374459,0.0,92.3608987374459,15.288679241483953,107.64957797892984,0.00011265808158595116,-0.0043254821706824025,-2.2671274272335797e-05,-0.004348153444954738,-0.00446081152654069,2018,2009-2018,supervised
163,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,JPY/SEK,entry,-0.0010439913527728758,True,1,-0.800000011920929,0.0,0.0,-764433.9620741976,-764433.9620741976,0.0,764433.9620741976,45.86603772445186,0.0,45.86603772445186,15.288679241483953,61.15471696593581,6.400000095367432e-05,0.009483937738854004,-1.6893220215397765e-05,0.009467044518638605,0.00940304451768493,2018,2009-2018,supervised
164,2018-11-14T00:00:00+00:00,2018-11-15T00:00:00+00:00,JPY/USD,inactive,-0.000183005039896076,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2018,2009-2018,supervised
164,2018-11-14T00:00:00+00:00,2018-11-15T00:00:00+00:00,JPY/EUR,exit,0.00018970751059466258,True,7,0.0,-0.800000011920929,-757924.5426755055,757924.5426755055,768112.9332188226,-10188.390543317073,757924.5426755055,18.94811356688764,0.0,18.94811356688764,0.0,18.94811356688764,1.9734716633225632e-05,0.0,0.0,0.0,-1.9734716633225632e-05,2018,2009-2018,supervised
164,2018-11-14T00:00:00+00:00,2018-11-15T00:00:00+00:00,JPY/GBP,entry,0.00038529905838842666,True,9,0.800000011920929,0.0,0.0,768112.9332188226,768112.9332188226,0.0,768112.9332188226,23.04338799656468,0.0,23.04338799656468,15.362258664376453,38.40564666094113,4.000000059604645e-05,0.0033581485030575405,-1.6527828586498194e-05,0.0033416206744710424,0.003301620673874996,2018,2009-2018,supervised
