decision_index,decision_timestamp,target_timestamp,state,score_correlation,score_correlation_status,rank_correlation,rank_correlation_status,score_changed_pairs,original_rank_churn,rank_churn,membership_exit_rate,entries,exits,reversals,bottom_boundary_gap,top_boundary_gap,weight_turnover,traded_notional_jpy,traded_notional_over_equity,spread_jpy,commission_jpy,trading_cost_jpy,overnight_jpy,cost_jpy,cost_ratio,cost_residual_ratio,price_simple_return,carry_simple_return,gross_simple_return,net_simple_return,fold,era,policy
54,2010-06-15T00:00:00+01:00,2010-06-16T00:00:00+01:00,membership_changed,-0.7511165040601352,defined,-0.75,defined,9.0,0.5277777777777778,0.5277777777777778,1.0,2,2,2,0.00016652761115286754,5.699424178123337e-05,6.400000095367432,6315093.256106741,6.364181987559305,220.8611506697407,0.0,220.8611506697407,63.50635088742542,284.3675015571662,0.00028657795821262057,0.0,0.003994434914789388,-9.435053613617065e-05,0.003900084378653217,0.00361350642044056,2010,2009-2018,supervised
55,2010-06-16T00:00:00+01:00,2010-06-17T00:00:00+01:00,membership_changed,-0.6461472370694383,defined,-0.6,defined,9.0,0.5,0.5,1.0,3,3,1,6.175971564098028e-05,0.0003287174513601134,6.400000095367432,6368211.534381888,6.394606216306995,250.84079204258987,0.0,250.84079204258987,63.73583149409587,314.5766235366857,0.00031588046683311144,-5.421010862427522e-20,0.0003504889842255648,3.8956722402125855e-05,0.0003894457066276906,7.356523979473728e-05,2010,2009-2018,supervised
56,2010-06-17T00:00:00+01:00,2010-06-18T00:00:00+01:00,membership_changed,0.2523490515565942,defined,0.08333333333333334,defined,9.0,0.3611111111111111,0.3611111111111111,1.0,3,3,1,0.00010200777150670627,8.188361065506952e-05,6.400000095367432,6374433.402514081,6.400383026851295,266.92465633325605,0.0,266.92465633325605,63.74052023582325,330.66517656907934,0.0003320112785002693,5.421010862427522e-20,0.006492488272882981,9.843263146133039e-05,0.006590920904344311,0.006258909625843856,2010,2009-2018,supervised
57,2010-06-18T00:00:00+01:00,2010-06-21T00:00:00+01:00,membership_changed,-0.7431766395911995,defined,-0.6833333333333333,defined,9.0,0.4722222222222222,0.4722222222222222,1.0,1,1,3,0.0001358609039327609,0.0008858970208118977,6.400000095367432,6386968.725186992,6.373080842427021,227.48631538721327,0.0,227.48631538721327,192.41839917445066,419.9047145616639,0.00041899166993954217,0.0,-0.009212384619269244,-0.00029650424001954846,-0.009508888859288793,-0.009927880529228328,2010,2009-2018,supervised
58,2010-06-21T00:00:00+01:00,2010-06-22T00:00:00+01:00,membership_changed,0.6154952389465185,defined,0.6,defined,9.0,0.2222222222222222,0.2222222222222222,0.5,2,2,0,2.711448308349504e-05,0.00018993904546506148,3.200000047683716,3200188.692182826,3.225250070221784,84.11677560890041,0.0,84.11677560890041,63.50269743194045,147.61947304084086,0.00014877551344209136,5.421010862427522e-20,0.010593307681047123,-8.909929079909975e-05,0.010504208390248022,0.01035543287680607,2010,2009-2018,supervised
59,2010-06-22T00:00:00+01:00,2010-06-23T00:00:00+01:00,membership_changed,-0.8451751807129918,defined,-0.8333333333333333,defined,9.0,0.5,0.5,1.0,1,1,3,4.884850743926833e-05,0.0008299572438962618,6.400000095367432,6402632.720593404,6.386636750524324,180.10957005030485,0.0,180.10957005030485,64.16029535269303,244.2698654029979,0.0002436595955927061,0.0,-0.009339394079258614,0.00010118866240559523,-0.00923820541685302,-0.009481865012445634,2010,2009-2018,supervised
60,2010-06-23T00:00:00+01:00,2010-06-24T00:00:00+01:00,membership_changed,-0.2667435289354382,defined,-0.3,defined,9.0,0.4166666666666667,0.4166666666666667,0.75,1,1,2,0.0001583366791167366,0.0010981029524767347,4.800000071525574,4823524.527103357,4.857532174675766,148.64086717399636,0.0,148.64086717399636,63.55193609300015,212.19280326699652,0.00021368884169913424,0.0,0.005147591528197153,-0.00014149430750076697,0.005006097220696387,0.004792408378997193,2010,2009-2018,supervised
61,2010-06-24T00:00:00+01:00,2010-06-25T00:00:00+01:00,membership_changed,-0.03833282024804254,defined,-0.25,defined,9.0,0.4166666666666667,0.4166666666666667,0.75,2,2,1,0.0003787504114091487,0.00106451158059802,4.800000071525574,4794808.292425748,4.8055831628142185,159.8375653102863,0.0,159.8375653102863,63.856502924033734,223.69406823432,0.00022419675248046638,0.0,-0.0037189770161696594,-8.688348367148446e-05,-0.0038058604998411445,-0.00403005725232175,2010,2009-2018,supervised
62,2010-06-25T00:00:00+01:00,2010-06-28T00:00:00+01:00,membership_changed,-0.6264760050379379,defined,-0.5499999999999999,defined,9.0,0.4722222222222222,0.4722222222222222,1.0,1,1,3,0.00021254212881481084,5.161021037488646e-05,6.400000095367432,6367114.66966553,6.407244381151995,210.8703905783607,0.0,210.8703905783607,190.7974726839505,401.6678632623112,0.0004041994362435385,0.0,0.0006565732453180672,0.0003973351979800208,0.0010539084432980876,0.000649709007054522,2010,2009-2018,supervised
63,2010-06-28T00:00:00+01:00,2010-06-29T00:00:00+01:00,membership_changed,0.03412323212715043,defined,-0.3,defined,9.0,0.4722222222222222,0.4722222222222222,1.0,3,3,1,9.816054536817935e-05,0.0007252070313874277,6.400000095367432,6364989.482171291,6.400947046389665,242.5576816804621,0.0,242.5576816804621,63.640478506825495,306.1981601872876,0.00030792795723397914,0.0,-2.3210643774456557e-06,-5.0462209172941384e-05,-5.278327355038616e-05,-0.00036071123078440515,2010,2009-2018,supervised
64,2010-06-29T00:00:00+01:00,2010-06-30T00:00:00+01:00,membership_changed,-0.2178654442362366,defined,-0.18333333333333335,defined,9.0,0.3888888888888889,0.3888888888888889,1.0,3,3,1,9.416863001365623e-05,0.00018335732689032935,6.400000095367432,6409844.452444314,6.4483814182400945,240.53599886767287,0.0,240.53599886767287,63.6175226714956,304.1535215391685,0.00030598213905760945,0.0,0.011535222036400323,-0.00014694722147890472,0.011388274814921419,0.011082292675863581,2010,2009-2018,supervised
65,2010-06-30T00:00:00+01:00,2010-07-01T00:00:00+01:00,membership_changed,-0.9518839269503819,defined,-0.9333333333333332,defined,9.0,0.5555555555555556,0.5555555555555556,1.0,1,1,3,0.00022762473887394212,0.00044673189039661464,6.400000095367432,6409884.499949252,6.377741706316302,220.29244150115602,0.0,220.29244150115602,64.32255067705451,284.6149921782105,0.0002831877713041838,0.0,0.001442696403181846,0.00014076620677014545,0.0015834626099519911,0.001300274838647919,2010,2009-2018,supervised
66,2010-07-01T00:00:00+01:00,2010-07-02T00:00:00+01:00,membership_changed,-0.5392329950103419,defined,-0.43333333333333335,defined,9.0,0.4444444444444444,0.4444444444444444,1.0,2,2,2,7.561813500872765e-05,0.00019757694878219678,6.400000095367432,6442037.023992075,6.4014094077965495,197.1583227705524,0.0,197.1583227705524,64.40618767125753,261.56451044180994,0.00025991491692022305,5.421010862427522e-20,0.00048653623023604386,-4.929081998581894e-05,0.00043724541025022437,0.00017733049333013007,2010,2009-2018,supervised
67,2010-07-02T00:00:00+01:00,2010-07-05T00:00:00+01:00,membership_changed,-0.5906175286699,defined,-0.31666666666666665,defined,9.0,0.4166666666666667,0.4166666666666667,1.0,2,2,2,0.00044911422980681813,0.00038810270754778515,6.400000095367432,6433117.773964394,6.39141301585551,193.06204265821322,0.0,193.06204265821322,193.25282655687235,386.31486921508554,0.00038381045864146226,0.0,-0.00389333595203224,0.00015628774430226743,-0.003737048207729973,-0.004120858666371463,2010,2009-2018,supervised
68,2010-07-05T00:00:00+01:00,2010-07-06T00:00:00+01:00,membership_changed,-0.1446116893865237,defined,0.03333333333333333,defined,9.0,0.3333333333333333,0.3333333333333333,0.75,2,2,1,0.00013993237454782077,0.0004892441355223026,4.800000071525574,4838629.192198462,4.827153236160696,157.2865799410314,0.0,157.2865799410314,64.1521529905849,221.4387329316163,0.00022091353848847133,0.0,0.01221371596929983,0.00010513783046933731,0.012318853799769167,0.012097940261280637,2010,2009-2018,supervised
69,2010-07-06T00:00:00+01:00,2010-07-07T00:00:00+01:00,membership_changed,0.287411292378628,defined,0.4666666666666666,defined,9.0,0.25,0.25,0.25,1,1,0,2.574894949909992e-05,0.0002115800701170483,1.600000023841858,1653851.6151394248,1.6302069675123858,77.9254922456687,0.0,77.9254922456687,64.92826190509753,142.85375415076624,0.00014081141453083017,0.0,0.0035655234263470663,0.00015113266233965255,0.003716656088686718,0.003575844674155837,2010,2009-2018,supervised
70,2010-07-07T00:00:00+01:00,2010-07-08T00:00:00+01:00,membership_changed,-0.7621482870581806,defined,-0.6833333333333333,defined,9.0,0.4444444444444444,0.4444444444444444,1.0,1,1,3,0.0006250450788169073,0.00038945416813084357,6.400000095367432,6480442.0129784085,6.365032602976799,226.86878377401496,0.0,226.86878377401496,65.16043528463307,292.029219058648,0.0002868285059271529,-5.421010862427522e-20,-0.012326388494203382,-0.0001581389855348178,-0.0124845274797382,-0.012771355985665256,2010,2009-2018,supervised
71,2010-07-08T00:00:00+01:00,2010-07-09T00:00:00+01:00,membership_changed,-0.9451407967083589,defined,-0.9666666666666667,defined,9.0,0.5555555555555556,0.5555555555555556,1.0,0,0,4,3.9288053850453346e-05,0.0002363926767216004,6.400000095367432,6423167.324893657,6.3903918825220645,208.76478923446786,0.0,208.76478923446786,64.32824816943211,273.0930374039,0.00027169952783817137,0.0,0.014272306162574432,0.00016083864128183008,0.014433144803856261,0.014161445276018148,2010,2009-2018,supervised
72,2010-07-09T00:00:00+01:00,2010-07-12T00:00:00+01:00,membership_changed,-0.46798952956245143,defined,-0.43333333333333335,defined,9.0,0.4444444444444444,0.4444444444444444,1.0,2,2,2,0.00024145971646197728,0.00017972495312109987,6.400000095367432,6478933.312620321,6.355865078122381,226.8467626850397,0.0,226.8467626850397,195.7176874067569,422.56445009179663,0.0004145377799093622,0.0,0.002414439877986111,-0.00016164536958153327,0.002252794508404578,0.0018382567284951357,2010,2009-2018,supervised
73,2010-07-12T00:00:00+01:00,2010-07-13T00:00:00+01:00,membership_changed,0.1292411080546799,defined,0.18333333333333335,defined,9.0,0.3888888888888889,0.3888888888888889,0.75,3,3,0,6.27481670081515e-05,0.0007337728068054538,4.800000071525574,4900136.779418636,4.798237610889157,195.92163092874358,0.0,195.92163092874358,65.35915558750597,261.2807865162496,0.0002558474086132979,0.0,0.012070564146051552,-5.549089203478549e-05,0.012015073254016764,0.011759225845403565,2010,2009-2018,supervised
74,2010-07-13T00:00:00+01:00,2010-07-14T00:00:00+01:00,membership_changed,-0.021457701915156224,defined,-0.03333333333333333,defined,9.0,0.4166666666666667,0.4166666666666667,1.0,4,4,0,0.0002763848811471511,0.0005913179948796653,6.400000095367432,6542687.166988442,6.332169475914342,241.17081421522164,0.0,241.17081421522164,66.12772865912432,307.29854287434597,0.000297410896091729,5.421010862427522e-20,-0.005482589576166309,0.00014395231725259855,-0.00533863725891371,-0.005636048155005513,2010,2009-2018,supervised
75,2010-07-14T00:00:00+01:00,2010-07-15T00:00:00+01:00,membership_changed,-0.12539064509222278,defined,-0.16666666666666669,defined,9.0,0.3888888888888889,0.3888888888888889,1.0,3,3,1,0.00027212971565138936,0.0001726725353508856,6.400000095367432,6604405.159283918,6.428130883515016,235.30914949650773,0.0,235.30914949650773,65.75502959602035,301.0641790925281,0.00029302865297782673,0.0,-0.012199000351583823,7.983486603376843e-06,-0.012191016864980446,-0.012484045517958231,2010,2009-2018,supervised
76,2010-07-15T00:00:00+01:00,2010-07-16T00:00:00+01:00,membership_changed,-0.012018972746788264,defined,-0.09999999999999999,defined,9.0,0.3888888888888889,0.3888888888888889,1.0,3,3,1,0.0002514114661572216,0.00032031629572478034,6.400000095367432,6538514.630893221,6.4444518302723415,256.99253527036694,0.0,256.99253527036694,64.93414081350895,321.9266760838759,0.000317295452257604,0.0,0.004976020915932876,-4.765294312926738e-05,0.0049283679728036045,0.0046110725205459335,2010,2009-2018,supervised
77,2010-07-16T00:00:00+01:00,2010-07-19T00:00:00+01:00,membership_changed,0.04500076916914833,defined,-0.13333333333333333,defined,9.0,0.3611111111111111,0.3611111111111111,0.75,2,2,1,0.0006915014920494685,9.228450345309799e-05,4.800000071525574,4943425.468070707,4.84994610087745,214.27788578331806,0.0,214.27788578331806,195.70067053757816,409.9785563208962,0.00040222592886545697,-5.421010862427522e-20,0.009152042663873412,1.5090935495900662e-05,0.009167133599369312,0.008764907670503863,2010,2009-2018,supervised
78,2010-07-19T00:00:00+01:00,2010-07-20T00:00:00+01:00,membership_changed,0.021796173170902818,defined,0.016666666666666666,defined,9.0,0.3611111111111111,0.3611111111111111,0.75,2,2,1,0.00023744938493715126,0.0005655434968085352,4.800000071525574,4923486.047667054,4.7884137274436815,184.35502909291588,0.0,184.35502909291588,65.8053229486319,250.16035204154778,0.00024329738160738587,0.0,-0.013379057501227306,-0.0001121524832217291,-0.013491209984449037,-0.013734507366056414,2010,2009-2018,supervised
79,2010-07-20T00:00:00+01:00,2010-07-21T00:00:00+01:00,membership_changed,0.4923917364647026,defined,0.65,defined,9.0,0.19444444444444445,0.19444444444444445,0.5,2,2,0,2.217530198067282e-05,0.0004435370930949978,3.200000047683716,3265511.726854436,3.2201519475836013,105.99515653284587,0.0,105.99515653284587,64.90151925586821,170.89667578871408,0.00016852282564199832,-2.710505431213761e-20,0.003156139862591124,-0.00016054452960405453,0.0029955953329870704,0.00282707250734493,2010,2009-2018,supervised
80,2010-07-21T00:00:00+01:00,2010-07-22T00:00:00+01:00,membership_changed,-0.3173244106513865,defined,-0.19999999999999998,defined,9.0,0.4444444444444444,0.4444444444444444,1.0,2,2,2,0.0004927974995504058,8.308469023137702e-05,6.400000095367432,6532615.667131523,6.423713687496357,204.1205385985516,0.0,204.1205385985516,65.08500055664139,269.20553915519304,0.00026471774779617284,5.421010862427522e-20,0.009610310462017988,5.3476639536264984e-05,0.009663787101554253,0.009399069353758005,2010,2009-2018,supervised
81,2010-07-22T00:00:00+01:00,2010-07-23T00:00:00+01:00,membership_changed,0.524192986447657,defined,0.2333333333333333,defined,9.0,0.3333333333333333,0.3333333333333333,0.5,2,2,0,0.0004935765446206792,0.0005615254988132264,3.200000047683716,3294610.184732654,3.209520871264592,106.54004826292748,0.0,106.54004826292748,65.69673899076264,172.23678725369012,0.00016778845826798027,0.0,-0.0065584180043960424,9.266673978745837e-05,-0.006465751264608584,-0.0066335397228766135,2010,2009-2018,supervised
82,2010-07-23T00:00:00+01:00,2010-07-26T00:00:00+01:00,membership_changed,0.7124314537022606,defined,0.75,defined,9.0,0.19444444444444445,0.19444444444444445,0.5,2,2,0,0.000531640607952093,0.00013870432772288607,3.200000047683716,3262237.5182915535,3.19920635035027,114.18269137181292,0.0,114.18269137181292,195.7828111890119,309.9655025608248,0.00030397651876109595,0.0,0.002520125229163459,0.0004830351295572072,0.0030031603587206664,0.002699183839959707,2010,2009-2018,supervised
83,2010-07-26T00:00:00+01:00,2010-07-27T00:00:00+01:00,membership_changed,0.27448075876607325,defined,0.25,defined,9.0,0.3333333333333333,0.3333333333333333,0.5,2,2,0,0.0002558949482239967,0.0002619142047444043,3.200000047683716,3269284.6394302426,3.197486706424663,155.28198279081474,0.0,155.28198279081474,65.43708832970505,220.7190711205198,0.00021587178040430774,0.0,0.006085061105278718,5.33257456306003e-05,0.006138386850909319,0.005922515070505119,2010,2009-2018,supervised
84,2010-07-27T00:00:00+01:00,2010-07-28T00:00:00+01:00,membership_changed,0.35733671659547855,defined,0.21666666666666667,defined,9.0,0.3333333333333333,0.3333333333333333,0.75,2,2,1,0.00011950547288763182,5.0051531406292626e-05,4.800000071525574,4906624.015847096,4.770613852869599,224.80092035725806,0.0,224.80092035725806,65.82464047150769,290.6255608287658,0.00028256950644879256,0.0,-0.02160498286176834,0.0001630608054270051,-0.021441922056341333,-0.021724491562790105,2010,2009-2018,supervised
85,2010-07-28T00:00:00+01:00,2010-07-29T00:00:00+01:00,membership_changed,-0.39727446296219665,defined,-0.5333333333333333,defined,9.0,0.5,0.5,1.0,2,2,2,0.0002991435603385559,9.008584500681143e-05,6.400000095367432,6540878.099825136,6.500793327977125,253.62533786880428,0.0,253.62533786880428,64.39463362496073,318.01997149376507,0.0003160710346987529,5.421010862427522e-20,0.0073526812722412415,-4.652054986339516e-05,0.007306160722377846,0.006990089687679113,2010,2009-2018,supervised
86,2010-07-29T00:00:00+01:00,2010-07-30T00:00:00+01:00,membership_changed,0.1670841959870462,defined,0.41666666666666663,defined,9.0,0.2777777777777778,0.2777777777777778,0.5,2,2,0,0.000433053579196616,0.00010777169593778048,3.200000047683716,3237868.6306043053,3.1956877038538187,104.99887624252445,0.0,104.99887624252445,64.84475788940445,169.8436341319289,0.00016763101752894515,-2.710505431213761e-20,-0.0024821924236921667,-0.0001480560858230461,-0.0026302485095152125,-0.0027978795270442447,2010,2009-2018,supervised
87,2010-07-30T00:00:00+01:00,2010-08-02T00:00:00+01:00,membership_changed,0.7716437222891392,defined,0.5666666666666667,defined,9.0,0.2222222222222222,0.2222222222222222,0.5,2,2,0,0.0003030941727338271,0.00018768783262069068,3.200000047683716,3248350.1598993056,3.2150279472153103,133.8256302537846,0.0,133.8256302537846,193.98999020660867,327.8156204603933,0.0003244528235670757,5.421010862427522e-20,-0.008508666449295384,-0.00043207102638761325,-0.008940737475682995,-0.009265190299249992,2010,2009-2018,supervised
88,2010-08-02T00:00:00+01:00,2010-08-03T00:00:00+01:00,membership_changed,0.6119082677852893,defined,0.4666666666666666,defined,9.0,0.2777777777777778,0.2777777777777778,0.5,2,2,0,0.00034730119349324394,0.0003474522336190662,3.200000047683716,3211807.4551895703,3.208588285793433,100.64414042172474,0.0,100.64414042172474,64.06421201039825,164.708352432123,0.0001645432665436209,2.710505431213761e-20,0.005043679960796605,-0.0001487017370713308,0.004894978223725273,0.004730434957181506,2010,2009-2018,supervised
89,2010-08-03T00:00:00+01:00,2010-08-04T00:00:00+01:00,membership_changed,-0.12406320291299207,defined,-0.15,defined,9.0,0.4444444444444444,0.4444444444444444,1.0,4,4,0,0.0006816197919672648,0.0003361390157525352,6.400000095367432,6452493.778682926,6.415677549473646,246.09230496986373,0.0,246.09230496986373,64.36726359839653,310.45956856826024,0.0003086881680789821,0.0,-0.00014010036997262365,-6.886609690500511e-05,-0.00020896646687762875,-0.0005176546349566769,2010,2009-2018,supervised
